3.437500000000000000e-01	2.637956889999999808e-03	4.512700289999999731e-04
3.541667000000000010e-01	2.523568849999999978e-03	4.696072849999999776e-04
3.645832999999999990e-01	2.406915999999999830e-03	4.882722800000000095e-04
3.750000000000000000e-01	2.296150309999999903e-03	5.064584560000000161e-04
3.854167000000000010e-01	2.205506610000000037e-03	5.218446359999999928e-04
3.958332999999999990e-01	2.120306990000000134e-03	5.367843790000000059e-04
4.062500000000000000e-01	2.051537249999999847e-03	5.474457159999999859e-04
4.166667000000000010e-01	2.026414969999999847e-03	5.506404419999999956e-04
4.270832999999999990e-01	2.051537249999999847e-03	5.474457159999999859e-04
4.375000000000000000e-01	2.120306990000000134e-03	5.367843790000000059e-04
4.479167000000000010e-01	2.205506610000000037e-03	5.218446359999999928e-04
4.583332999999999990e-01	2.296150309999999903e-03	5.064584560000000161e-04
4.687500000000000000e-01	2.406915999999999830e-03	4.882722800000000095e-04
4.791667000000000010e-01	2.523568849999999978e-03	4.696072849999999776e-04
4.895832999999999990e-01	2.637956889999999808e-03	4.512700289999999731e-04
5.000000000000000000e-01	2.793793379999999927e-03	4.354799139999999892e-04
5.104166999999999454e-01	2.991218410000000012e-03	4.220343559999999920e-04
5.208333000000000546e-01	3.246731699999999901e-03	4.098948339999999770e-04
5.312500000000000000e-01	3.522931850000000052e-03	4.015483709999999795e-04
5.416666999999999454e-01	3.851059329999999975e-03	3.964594400000000241e-04
5.520833000000000546e-01	4.245964359999999937e-03	3.960501230000000009e-04
5.625000000000000000e-01	4.714524020000000239e-03	3.985565240000000175e-04
5.729166999999999454e-01	5.268367959999999996e-03	4.002126919999999958e-04
5.833333000000000546e-01	5.883894950000000297e-03	4.024521739999999841e-04
5.937500000000000000e-01	6.623879079999999732e-03	4.045928660000000141e-04
6.041666999999999454e-01	7.483412069999999770e-03	4.049801570000000116e-04
6.145833000000000546e-01	8.487178689999999581e-03	4.079755169999999768e-04
6.250000000000000000e-01	9.618112439999999819e-03	4.113814649999999822e-04
6.354166999999999454e-01	1.095556580000000071e-02	4.131643529999999890e-04
6.458333000000000546e-01	1.248940920000000086e-02	4.148605160000000207e-04
6.562500000000000000e-01	1.425827370000000080e-02	4.177632989999999756e-04
6.666666999999999454e-01	1.624353330000000151e-02	4.170972690000000174e-04
6.770833000000000546e-01	1.855637419999999968e-02	4.194932759999999848e-04
6.875000000000000000e-01	2.122509620000000152e-02	4.241377229999999791e-04
6.979166999999999454e-01	2.430040730000000010e-02	4.287791799999999946e-04
7.083333000000000546e-01	2.788468490000000147e-02	4.341060479999999918e-04
7.187500000000000000e-01	3.208920989999999862e-02	4.404734849999999958e-04
7.291666999999999454e-01	3.699012139999999921e-02	4.492457159999999842e-04
7.395833000000000546e-01	4.273009760000000268e-02	4.584615099999999818e-04
7.500000000000000000e-01	4.946419419999999872e-02	4.695788540000000121e-04
7.604166999999999454e-01	5.743590619999999758e-02	4.805643100000000102e-04
7.708333000000000546e-01	6.690118929999999686e-02	4.929839210000000124e-04
7.812500000000000000e-01	7.818648279999999839e-02	5.061907449999999541e-04
7.916666999999999454e-01	9.171046550000000463e-02	5.195118810000000104e-04
8.020833000000000546e-01	1.080766650000000023e-01	5.316079150000000515e-04
8.125000000000000000e-01	1.280861389999999878e-01	5.408597480000000264e-04
8.229166999999999454e-01	1.529489629999999933e-01	5.455160069999999851e-04
8.333333699999999622e-01	1.845498750000000021e-01	5.482062179999999717e-04
