6.666666999999999454e-01	2.191899999999999959e-01	1.324999999999999963e-02
6.770833000000000546e-01	2.406600000000000128e-01	1.349000000000000025e-02
6.875000000000000000e-01	2.641399999999999859e-01	1.375000000000000007e-02
6.979166999999999454e-01	2.895499999999999741e-01	1.397999999999999937e-02
7.083333000000000546e-01	3.172200000000000020e-01	1.430999999999999980e-02
7.187500000000000000e-01	3.491900000000000004e-01	1.467000000000000075e-02
7.291666999999999454e-01	3.853400000000000158e-01	1.507000000000000006e-02
7.395833000000000546e-01	4.250700000000000034e-01	1.554999999999999959e-02
7.500000000000000000e-01	4.695300000000000029e-01	1.603999999999999870e-02
7.604166999999999454e-01	5.198599999999999888e-01	1.651000000000000037e-02
7.708333000000000546e-01	5.784200000000000452e-01	1.702000000000000041e-02
7.812500000000000000e-01	6.459500000000000242e-01	1.746999999999999942e-02
7.916666999999999454e-01	7.249600000000000488e-01	1.788000000000000006e-02
8.020833000000000546e-01	8.179100000000000259e-01	1.828000000000000111e-02
8.125000000000000000e-01	9.305700000000000083e-01	1.862000000000000113e-02
8.229166999999999454e-01	1.072470000000000034e+00	1.889000000000000054e-02
